code,term,dmd,type
41767211000001106,VMP subsequent to 386020005,41767211000001106,VMP
41767311000001103,VMP subsequent to 386021009,41767311000001103,VMP
41767411000001105,VMP subsequent to 419367007,41767411000001105,VMP
41767511000001109,VMP subsequent to 419681000,41767511000001109,VMP
41767611000001108,VMP subsequent to 418927005,41767611000001108,VMP
41767711000001104,VMP subsequent to 703791008,41767711000001104,VMP
41767811000001107,VMP subsequent to 703792001,41767811000001107,VMP
41767911000001102,VMP subsequent to 703793006,41767911000001102,VMP
41768011000001100,VMP subsequent to 703794000,41768011000001100,VMP
41768111000001104,VMP subsequent to 703799005,41768111000001104,VMP
41768211000001105,VMP subsequent to 703800009,41768211000001105,VMP
41768311000001102,VMP subsequent to 424692003,41768311000001102,VMP
41768411000001109,VMP subsequent to 429704001,41768411000001109,VMP
41768511000001108,VMP subsequent to 703809005,41768511000001108,VMP
41768611000001107,VMP subsequent to 324841009,41768611000001107,VMP
41768711000001103,VMP subsequent to 441078003,41768711000001103,VMP
41768811000001106,VMP subsequent to 324847008,41768811000001106,VMP
41768911000001101,VMP subsequent to 422836001,41768911000001101,VMP
41769011000001105,VMP subsequent to 395278001,41769011000001105,VMP
41769111000001106,VMP subsequent to 134640000,41769111000001106,VMP
41769211000001100,VMP subsequent to 408155001,41769211000001100,VMP
41769311000001108,VMP subsequent to 395522003,41769311000001108,VMP
41769411000001101,VMP subsequent to 329475004,41769411000001101,VMP
41769511000001102,VMP subsequent to 329476003,41769511000001102,VMP
41769611000001103,VMP subsequent to 420994005,41769611000001103,VMP
41769711000001107,VMP subsequent to 324831006,41769711000001107,VMP
41769811000001104,VMP subsequent to 324839008,41769811000001104,VMP
41769911000001109,VMP subsequent to 324833009,41769911000001109,VMP
41770011000001108,VMP subsequent to 324835002,41770011000001108,VMP
41770111000001109,VMP subsequent to 324837005,41770111000001109,VMP
41770211000001103,VMP subsequent to 420897004,41770211000001103,VMP
41770311000001106,VMP subsequent to 420637003,41770311000001106,VMP
41770411000001104,VMP subsequent to 421398007,41770411000001104,VMP
41770511000001100,VMP subsequent to 407889001,41770511000001100,VMP
41770611000001101,VMP subsequent to 407890005,41770611000001101,VMP
41770711000001105,VMP subsequent to 327096008,41770711000001105,VMP
41770811000001102,VMP subsequent to 327103006,41770811000001102,VMP
41770911000001107,VMP subsequent to 327097004,41770911000001107,VMP
41771011000001104,VMP subsequent to 422978008,41771011000001104,VMP
41771111000001103,VMP subsequent to 327044005,41771111000001103,VMP
41771211000001109,VMP subsequent to 327043004,41771211000001109,VMP
41771311000001101,VMP subsequent to 327045006,41771311000001101,VMP
41771411000001108,VMP subsequent to 327042009,41771411000001108,VMP
41771511000001107,VMP subsequent to 407808007,41771511000001107,VMP
41771611000001106,VMP subsequent to 703788008,41771611000001106,VMP
41771711000001102,VMP subsequent to 376255008,41771711000001102,VMP
41771811000001105,VMP subsequent to 419994001,41771811000001105,VMP
41771911000001100,VMP subsequent to 442789004,41771911000001100,VMP
41772011000001107,VMP subsequent to 442918005,41772011000001107,VMP
41772111000001108,VMP subsequent to 327399009,41772111000001108,VMP
41772211000001102,VMP subsequent to 326778004,41772211000001102,VMP
41772311000001105,VMP subsequent to 326775001,41772311000001105,VMP
41772411000001103,VMP subsequent to 703814009,41772411000001103,VMP
41772511000001104,VMP subsequent to 386119001,41772511000001104,VMP
41772611000001100,VMP subsequent to 386118009,41772611000001100,VMP
41772711000001109,VMP subsequent to 409224007,41772711000001109,VMP
41772811000001101,VMP subsequent to 386117004,41772811000001101,VMP
41772911000001106,VMP subsequent to 324765001,41772911000001106,VMP
41773011000001103,VMP subsequent to 324767009,41773011000001103,VMP
41783111000001106,VMP subsequent to 408085008,41783111000001106,VMP
41783211000001100,VMP subsequent to 327030004,41783211000001100,VMP
41783311000001108,VMP subsequent to 134568007,41783311000001108,VMP
41783411000001101,VMP subsequent to 134567002,41783411000001101,VMP
41783511000001102,VMP subsequent to 134570003,41783511000001102,VMP
41783611000001103,VMP subsequent to 330041007,41783611000001103,VMP
41783811000001104,VMP subsequent to 374872005,41783811000001104,VMP
41783911000001109,VMP subsequent to 703962002,41783911000001109,VMP
41784011000001107,VMP subsequent to 326723005,41784011000001107,VMP
41784111000001108,VMP subsequent to 134623009,41784111000001108,VMP
41784211000001102,VMP subsequent to 134622004,41784211000001102,VMP
41784311000001105,VMP subsequent to 326729009,41784311000001105,VMP
41784411000001103,VMP subsequent to 330924007,41784411000001103,VMP
41784511000001104,VMP subsequent to 332875000,41784511000001104,VMP
41784611000001100,VMP subsequent to 326735009,41784611000001100,VMP
41784711000001109,VMP subsequent to 326733002,41784711000001109,VMP
41784811000001101,VMP subsequent to 374287008,41784811000001101,VMP
41784911000001106,VMP subsequent to 400565002,41784911000001106,VMP
41785011000001106,VMP subsequent to 326734008,41785011000001106,VMP
41785111000001107,VMP subsequent to 326731000,41785111000001107,VMP
41785211000001101,VMP subsequent to 326989004,41785211000001101,VMP
41785311000001109,VMP subsequent to 326781009,41785311000001109,VMP
41785411000001102,VMP subsequent to 326835000,41785411000001102,VMP
41785511000001103,VMP subsequent to 374135001,41785511000001103,VMP
41785611000001104,VMP subsequent to 375831000,41785611000001104,VMP
41785711000001108,VMP subsequent to 324942003,41785711000001108,VMP
41785811000001100,VMP subsequent to 326788003,41785811000001100,VMP
41785911000001105,VMP subsequent to 326789006,41785911000001105,VMP
41786011000001102,VMP subsequent to 326234009,41786011000001102,VMP
41786111000001101,VMP subsequent to 417232003,41786111000001101,VMP
41786211000001107,VMP subsequent to 417515001,41786211000001107,VMP
41786311000001104,VMP subsequent to 326806008,41786311000001104,VMP
41786411000001106,VMP subsequent to 326807004,41786411000001106,VMP
41786511000001105,VMP subsequent to 326808009,41786511000001105,VMP
41786611000001109,VMP subsequent to 326747003,41786611000001109,VMP
41786711000001100,VMP subsequent to 326926008,41786711000001100,VMP
41786811000001108,VMP subsequent to 326924006,41786811000001108,VMP
41786911000001103,VMP subsequent to 326925007,41786911000001103,VMP
41787011000001104,VMP subsequent to 324698000,41787011000001104,VMP
41787111000001103,VMP subsequent to 324702001,41787111000001103,VMP
41787211000001109,VMP subsequent to 324710000,41787211000001109,VMP
41787311000001101,VMP subsequent to 324697005,41787311000001101,VMP
41787411000001108,VMP subsequent to 324709005,41787411000001108,VMP
41787511000001107,VMP subsequent to 324662008,41787511000001107,VMP
41787611000001106,VMP subsequent to 134633001,41787611000001106,VMP
41787711000001102,VMP subsequent to 327016009,41787711000001102,VMP
41787811000001105,VMP subsequent to 326869004,41787811000001105,VMP
41787911000001100,VMP subsequent to 326910007,41787911000001100,VMP
41788011000001103,VMP subsequent to 326909002,41788011000001103,VMP
41788111000001102,VMP subsequent to 324665005,41788111000001102,VMP
41788211000001108,VMP subsequent to 324666006,41788211000001108,VMP
41788311000001100,VMP subsequent to 375449005,41788311000001100,VMP
41788411000001107,VMP subsequent to 326991007,41788411000001107,VMP
41788511000001106,VMP subsequent to 326828008,41788511000001106,VMP
41788611000001105,VMP subsequent to 326821002,41788611000001105,VMP
41788711000001101,VMP subsequent to 326829000,41788711000001101,VMP
41788811000001109,VMP subsequent to 326827003,41788811000001109,VMP
41788911000001104,VMP subsequent to 326820001,41788911000001104,VMP
41789011000001108,VMP subsequent to 326755005,41789011000001108,VMP
41789111000001109,VMP subsequent to 326756006,41789111000001109,VMP
41789211000001103,VMP subsequent to 324759001,41789211000001103,VMP
41789311000001106,VMP subsequent to 324712008,41789311000001106,VMP
41789411000001104,VMP subsequent to 374968007,41789411000001104,VMP
41789511000001100,VMP subsequent to 376585004,41789511000001100,VMP
41789611000001101,VMP subsequent to 376738008,41789611000001101,VMP
41789711000001105,VMP subsequent to 332745002,41789711000001105,VMP
41789811000001102,VMP subsequent to 324676009,41789811000001102,VMP
41789911000001107,VMP subsequent to 324829002,41789911000001107,VMP
41790011000001104,VMP subsequent to 324823001,41790011000001104,VMP
41790111000001103,VMP subsequent to 324827000,41790111000001103,VMP
41790211000001109,VMP subsequent to 407791001,41790211000001109,VMP
41790311000001101,VMP subsequent to 324825008,41790311000001101,VMP
41790411000001108,VMP subsequent to 330059005,41790411000001108,VMP
41790511000001107,VMP subsequent to 330057007,41790511000001107,VMP
41790611000001106,VMP subsequent to 330058002,41790611000001106,VMP
41790711000001102,VMP subsequent to 327122002,41790711000001102,VMP
41790811000001105,VMP subsequent to 374342006,41790811000001105,VMP
41790911000001100,VMP subsequent to 374336007,41790911000001100,VMP
41791011000001108,VMP subsequent to 326760009,41791011000001108,VMP
41791111000001109,VMP subsequent to 433142003,41791111000001109,VMP
41791211000001103,VMP subsequent to 134577000,41791211000001103,VMP
41791311000001106,VMP subsequent to 419600002,41791311000001106,VMP
41791411000001104,VMP subsequent to 134576009,41791411000001104,VMP
41791511000001100,VMP subsequent to 324961004,41791511000001100,VMP
41791611000001101,VMP subsequent to 324962006,41791611000001101,VMP
41791711000001105,VMP subsequent to 326766003,41791711000001105,VMP
41791811000001102,VMP subsequent to 326873001,41791811000001102,VMP
41791911000001107,VMP subsequent to 326875008,41791911000001107,VMP
41792011000001100,VMP subsequent to 326874007,41792011000001100,VMP
41792111000001104,VMP subsequent to 332918008,41792111000001104,VMP
41792211000001105,VMP subsequent to 326252009,41792211000001105,VMP
41792311000001102,VMP subsequent to 326815001,41792311000001102,VMP
41792411000001109,VMP subsequent to 326814002,41792411000001109,VMP
41792511000001108,VMP subsequent to 326816000,41792511000001108,VMP
41792611000001107,VMP subsequent to 326813008,41792611000001107,VMP
41792711000001103,VMP subsequent to 374369007,41792711000001103,VMP
41793011000001109,VMP subsequent to 407824008,41793011000001109,VMP
41793111000001105,VMP subsequent to 327036005,41793111000001105,VMP
41793211000001104,VMP subsequent to 327035009,41793211000001104,VMP
41793311000001107,VMP subsequent to 375882002,41793311000001107,VMP
41793411000001100,VMP subsequent to 330026007,41793411000001100,VMP
41793511000001101,VMP subsequent to 330027003,41793511000001101,VMP
41793611000001102,VMP subsequent to 327008000,41793611000001102,VMP
41793711000001106,VMP subsequent to 374594007,41793711000001106,VMP
41793811000001103,VMP subsequent to 327002004,41793811000001103,VMP
41793911000001108,VMP subsequent to 324912001,41793911000001108,VMP
41794011000001106,VMP subsequent to 324913006,41794011000001106,VMP
41794111000001107,VMP subsequent to 326916001,41794111000001107,VMP
41794211000001101,VMP subsequent to 327004003,41794211000001101,VMP
41794311000001109,VMP subsequent to 324779009,41794311000001109,VMP
41794411000001102,VMP subsequent to 408025005,41794411000001102,VMP
41794511000001103,VMP subsequent to 419067003,41794511000001103,VMP
41794611000001104,VMP subsequent to 410840000,41794611000001104,VMP
41794711000001108,VMP subsequent to 324842002,41794711000001108,VMP
41794811000001100,VMP subsequent to 134627005,41794811000001100,VMP
41794911000001105,VMP subsequent to 704467005,41794911000001105,VMP
41795011000001105,VMP subsequent to 324718007,41795011000001105,VMP
41795111000001106,VMP subsequent to 326773008,41795111000001106,VMP
41795211000001100,VMP subsequent to 371690008,41795211000001100,VMP
41795311000001108,VMP subsequent to 371691007,41795311000001108,VMP
41795411000001101,VMP subsequent to 326908005,41795411000001101,VMP
41795511000001102,VMP subsequent to 348302000,41795511000001102,VMP
41795611000001103,VMP subsequent to 348190007,41795611000001103,VMP
41795711000001107,VMP subsequent to 134636009,41795711000001107,VMP
41795811000001104,VMP subsequent to 327023005,41795811000001104,VMP
41795911000001109,VMP subsequent to 327048008,41795911000001109,VMP
41796011000001101,VMP subsequent to 326949005,41796011000001101,VMP
41796111000001100,VMP subsequent to 324819009,41796111000001100,VMP
41796211000001106,VMP subsequent to 324818001,41796211000001106,VMP
41796311000001103,VMP subsequent to 324860002,41796311000001103,VMP
41871611000001109,VMP subsequent to 327131002,41871611000001109,VMP
41871711000001100,VMP subsequent to 327128003,41871711000001100,VMP
41871811000001108,VMP subsequent to 374284001,41871811000001108,VMP
41871911000001103,VMP subsequent to 324658002,41871911000001103,VMP
41872011000001105,VMP subsequent to 327373002,41872011000001105,VMP
41872111000001106,VMP subsequent to 323266005,41872111000001106,VMP
41872211000001100,VMP subsequent to 323192008,41872211000001100,VMP
41872311000001108,VMP subsequent to 323193003,41872311000001108,VMP
41872411000001101,VMP subsequent to 323194009,41872411000001101,VMP
41872511000001102,VMP subsequent to 326064008,41872511000001102,VMP
41872811000001104,VMP subsequent to 325766009,41872811000001104,VMP
41872911000001109,VMP subsequent to 332402005,41872911000001109,VMP
41873011000001101,VMP subsequent to 325557008,41873011000001101,VMP
41873111000001100,VMP subsequent to 428005004,41873111000001100,VMP
41873211000001106,VMP subsequent to 409118006,41873211000001106,VMP
41873311000001103,VMP subsequent to 400747004,41873311000001103,VMP
41873411000001105,VMP subsequent to 325556004,41873411000001105,VMP
41873511000001109,VMP subsequent to 400674006,41873511000001109,VMP
41873611000001108,VMP subsequent to 326021001,41873611000001108,VMP
41873711000001104,VMP subsequent to 326020000,41873711000001104,VMP
41873811000001107,VMP subsequent to 374506002,41873811000001107,VMP
